"date","area_living","area_land","price"
"2020-09-29",65,0,128000
"2020-11-05",48,0,94000
"2020-01-29",142,708,50000
"2020-01-29",142,708,50000
"2020-01-29",142,708,50000
"2020-01-29",142,708,50000
"2020-11-16",180,528,760000
"2020-11-27",65,0,162000
"2020-04-29",79,0,291500
"2020-12-02",32,0,128500
"2020-12-02",32,0,128500
"2020-12-28",64,43187,235000
"2020-12-28",64,43187,235000
"2020-12-28",64,43187,235000
"2020-12-28",64,43187,235000
"2020-12-28",64,43187,235000
"2020-12-28",64,43187,235000
"2020-12-28",64,43187,235000
"2020-12-28",64,43187,235000
"2020-01-30",20,0,24000
"2020-01-06",107,0,474000
"2020-03-17",204,229,533500
"2020-10-26",67,492,380000
"2020-10-26",67,492,380000
"2020-07-29",76,0,215000
"2020-11-17",80,151,205000
"2020-11-17",80,151,205000
"2020-07-30",59,0,122000
"2020-07-16",83,0,272700
"2020-01-31",68,334,49990
"2020-01-31",68,334,49990
"2020-01-31",68,334,49990
"2020-11-05",50,0,85000
"2020-12-11",102,0,265000
"2020-12-11",102,0,265000
"2020-05-12",110,412,226000
"2020-05-12",110,412,226000
"2020-05-12",110,412,226000
"2020-05-12",110,412,226000
"2020-01-30",30,0,119900
"2020-02-07",47,0,119450
"2020-12-04",75,0,317354
"2020-12-04",75,0,317354
"2020-06-08",89,893,318000
"2020-06-08",89,893,318000
"2020-10-29",140,692,360000
"2020-06-26",106,477,284260
"2020-05-29",62,0,145000
"2020-07-30",40,0,142000
"2020-07-30",40,0,142000
"2020-07-03",114,423,249500
"2020-07-03",128,639,360000
"2020-05-29",54,0,165000
"2020-05-29",54,0,165000
"2020-05-12",80,1059,107500
"2020-05-12",80,1059,107500
"2020-05-12",80,1059,107500
"2020-05-12",80,1059,107500
"2020-09-09",139,1073,299640
"2020-09-09",139,1073,299640
"2020-09-09",139,1073,299640
"2020-02-11",32,0,101500
"2020-12-28",61,0,244300
"2020-03-16",106,424,330000
"2020-10-02",111,340,150000
"2020-10-02",111,340,150000
"2020-09-15",115,504,3e+05
"2020-03-16",126,1249,218000
"2020-01-15",56,0,105000
"2020-08-03",58,0,155455
"2020-06-24",111,444,384000
"2020-06-25",22,0,95000
"2020-06-18",75,0,105000
"2020-07-20",120,527,245020
"2020-06-15",152,0,181500
"2020-07-29",100,462,5e+05
"2020-12-07",34,0,185000
"2020-12-07",34,0,185000
"2020-02-28",49,0,163000
"2020-02-28",49,0,163000
"2020-07-21",103,0,246195
"2020-05-26",84,0,135000
"2020-12-30",60,1538,80990
"2020-02-28",91,330,189668.33
"2020-02-24",161,1430,451840
"2020-02-24",161,1430,451840
"2020-02-24",161,1430,451840
"2020-02-24",161,1430,451840
"2020-09-09",142,477,240000
"2020-09-25",130,592,410000
"2020-08-31",61,460,165000
"2020-03-03",152,3484,269300
"2020-03-03",152,3484,269300
"2020-03-03",152,3484,269300
"2020-09-24",104,393,235000
"2020-09-04",98,684,239000
"2020-03-13",102,369,160000
"2020-03-13",102,369,160000
"2020-08-12",212,14707,225000
"2020-08-12",212,14707,225000
"2020-11-13",93,524,2e+05
"2020-10-05",88,594,420000
"2020-01-29",73,560,150000
"2020-02-13",53,0,217850
"2020-06-15",53,0,86640
"2020-10-28",45,0,100700
"2020-10-07",62,0,158000
"2020-06-23",34,176,158000
"2020-05-06",119,287,288200
"2020-06-04",98,0,450000
"2020-05-19",178,2197,270000
"2020-05-19",178,2197,270000
"2020-05-19",178,2197,270000
"2020-01-15",68,594,85000
"2020-09-23",279,4286,438800
"2020-09-23",279,4286,438800
"2020-09-23",279,4286,438800
"2020-10-22",64,8,161000
"2020-10-22",64,8,161000
"2020-08-24",66,650,80000
"2020-08-24",66,650,80000
"2020-05-20",71,0,470000
"2020-01-22",160,554,293300
"2020-02-19",104,689,182000
"2020-05-14",88,244,186200
"2020-08-25",209,4185,295000
"2020-10-06",73,300,360000
"2020-02-28",100,0,330000
"2020-01-15",127,2617,140000
"2020-07-29",90,0,185000
"2020-07-29",90,0,185000
"2020-07-29",90,0,185000
"2020-05-20",38,0,67990
"2020-08-17",92,888,170000
"2020-01-20",80,152,119500
"2020-10-20",101,524,196000
"2020-12-11",80,548,145000
"2020-12-11",80,548,145000
"2020-10-13",43,0,150000
"2020-01-30",32,0,32000
"2020-09-23",160,11205,220000
"2020-09-23",160,11205,220000
"2020-05-06",112,1317,1250000
"2020-05-06",112,1317,1250000
"2020-05-06",112,1317,1250000
"2020-10-30",97,304,372000
"2020-03-12",116,449,262100
"2020-03-12",116,449,262100
"2020-08-28",103,0,350000
"2020-06-11",78,0,154850
"2020-06-16",95,1630,131510
"2020-11-12",45,0,225000
"2020-12-28",25,0,103000
"2020-12-15",82,0,165000
"2020-10-08",40,0,110000
"2020-12-17",159,1122,830000
"2020-12-17",159,1122,830000
"2020-12-17",159,1122,830000
"2020-08-03",38,0,170000
"2020-11-03",80,1500,125000
"2020-09-09",102,0,390000
"2020-09-09",102,0,390000
"2020-05-07",47,0,78000
"2020-05-07",47,0,78000
"2020-07-27",54,0,85000
"2020-02-14",72,0,165000
"2020-12-15",150,2344,180234.1
"2020-12-15",150,2344,180234.1
"2020-12-15",150,2344,180234.1
"2020-12-15",150,2344,180234.1
"2020-12-15",150,2344,180234.1
"2020-12-15",150,2344,180234.1
"2020-12-15",150,2344,180234.1
"2020-12-15",86,138,163000
"2020-01-31",85,0,172000
"2020-08-20",42,0,90000
"2020-08-07",110,350,220000
"2020-10-07",150,1224,570000
"2020-12-21",63,0,330000
"2020-03-09",46,262,350000
"2020-11-19",88,0,220000
"2020-09-18",78,268,207780
"2020-09-18",78,268,207780
"2020-12-08",92,269,185000
"2020-12-08",92,269,185000
"2020-12-08",92,269,185000
"2020-06-04",21,0,73160
"2020-11-26",104,508,92000
"2020-11-26",104,508,92000
"2020-12-02",124,1386,328350
"2020-12-02",124,1386,328350
"2020-09-08",36,0,150000
"2020-02-13",18,0,80000
"2020-06-26",79,0,202000
"2020-06-26",79,0,202000
"2020-06-26",79,0,202000
"2020-06-18",75,0,96800
"2020-06-25",106,0,335000
"2020-10-27",35,120,85000
"2020-11-20",45,0,170000
"2020-11-20",45,0,170000
"2020-09-25",118,434,165000
"2020-02-21",44,0,140000
"2020-12-30",62,0,214000
"2020-01-08",77,0,165000
"2020-03-17",66,1000,95000
"2020-11-13",126,566,350000
"2020-11-13",126,566,350000
"2020-08-20",42,0,106000
"2020-08-31",94,1672,313000
"2020-06-16",200,1056,80000
"2020-06-16",200,1056,80000
"2020-06-24",30,0,68000
"2020-02-28",143,655,365000
"2020-02-27",65,884,1e+05
"2020-02-27",65,884,1e+05
"2020-02-27",65,884,1e+05
"2020-02-27",65,884,1e+05
"2020-02-27",65,884,1e+05
"2020-09-23",90,16998,75500
"2020-02-14",114,23245,110000
"2020-05-28",146,621,215000
"2020-05-28",146,621,215000
"2020-05-28",146,621,215000
"2020-05-28",146,621,215000
"2020-05-28",146,621,215000
"2020-03-03",78,149,365000
"2020-03-03",78,149,365000
"2020-02-18",170,349,290000
"2020-02-18",170,349,290000
"2020-09-28",74,0,115500
"2020-09-10",52,0,150000
"2020-09-10",52,0,150000
"2020-07-03",73,166,161000
"2020-07-03",73,166,161000
"2020-07-03",73,166,161000
"2020-07-03",73,166,161000
"2020-01-30",27,0,90000
"2020-05-13",33,0,47990
"2020-07-02",138,273,220000
"2020-12-17",68,398,52500
"2020-12-17",68,398,52500
"2020-05-18",71,0,50000
"2020-01-13",55,0,155000
"2020-07-21",34,0,160000
"2020-05-14",138,1413,117120
"2020-05-14",138,1413,117120
"2020-09-21",89,362,260000
"2020-06-23",152,1203,60000
"2020-11-16",73,1000,150000
"2020-11-23",74,241,320000
"2020-05-19",114,697,220000
"2020-05-19",114,697,220000
"2020-11-04",125,1500,245000
"2020-06-10",80,201,207500
"2020-04-10",213,4031,525000
"2020-04-10",213,4031,525000
"2020-04-10",213,4031,525000
"2020-09-28",128,1102,189000
"2020-09-28",128,1102,189000
"2020-07-29",87,0,550000
"2020-09-29",42,0,91000
"2020-09-29",42,0,91000
"2020-09-29",80,0,161777
"2020-12-21",32,0,122000
"2020-03-13",48,0,2e+05
"2020-01-31",92,498,2e+05
"2020-05-15",60,311,30298.65
"2020-10-30",180,296,950000
"2020-10-30",180,296,950000
"2020-10-30",180,296,950000
"2020-06-08",100,759,189500
"2020-01-23",46,1248,154500
"2020-01-23",46,1248,154500
"2020-08-28",27,0,103000
"2020-06-26",47,0,103700
"2020-11-27",69,609,78000
"2020-11-27",69,609,78000
"2020-10-22",80,510,2e+05
"2020-02-27",74,0,203500
"2020-02-04",80,275,175000
"2020-06-03",64,435,102000
"2020-09-30",111,0,230000
"2020-06-04",129,400,1e+05
"2020-06-04",129,400,1e+05
"2020-10-26",167,495,439000
"2020-07-01",100,230,240000
"2020-12-22",49,0,51700
"2020-10-07",95,5000,250000
"2020-09-02",57,0,2e+05
"2020-03-30",30,0,119500
"2020-03-30",30,0,119500
"2020-09-18",77,468,239185
"2020-11-12",71,803,130000
"2020-09-28",70,3633,256000
"2020-09-28",70,3633,256000
"2020-12-31",91,237,230000
"2020-02-03",26,0,52500
"2020-07-29",100,140,133000
"2020-11-27",90,65,190000
"2020-11-27",90,65,190000
"2020-02-18",98,766,112000
"2020-08-31",102,1438,360000
"2020-04-01",102,552,315000
"2020-04-01",102,552,315000
"2020-05-26",96,361,171000
"2020-12-18",102,615,185000
"2020-12-18",102,615,185000
"2020-09-15",25,0,115900
"2020-06-02",104,376,3e+05
"2020-06-02",104,376,3e+05
"2020-06-27",135,0,197000
"2020-12-16",66,0,131751.73
"2020-11-19",80,0,156500
"2020-11-19",80,0,156500
"2020-12-10",50,223,228000
"2020-08-19",127,428,410000
"2020-12-17",76,11553,60000
"2020-12-17",76,11553,60000
"2020-03-09",129,587,460000
"2020-07-02",104,661,236976
"2020-10-28",68,0,180000
"2020-10-28",68,0,180000
"2020-09-30",116,1017,142940
"2020-11-06",44,0,135000
"2020-01-13",84,300,172500
"2020-07-08",55,0,140000
"2020-09-17",18,0,60000
"2020-11-12",65,0,251000
"2020-07-10",90,345,52000
"2020-07-10",90,345,52000
"2020-07-10",90,345,52000
"2020-07-10",90,345,52000
"2020-07-10",90,345,52000
"2020-03-27",93,0,315000
"2020-03-27",93,0,315000
"2020-04-29",76,0,170300
"2020-04-29",76,0,170300
"2020-12-29",37,2910,30000
"2020-12-29",37,2910,30000
"2020-12-29",37,2910,30000
"2020-03-31",102,626,141200
"2020-06-04",55,0,225000
"2020-04-30",63,0,235000
"2020-04-17",100,457,138000
"2020-11-13",75,971,135000
"2020-11-13",75,971,135000
"2020-03-13",147,525,415000
"2020-07-03",85,979,50000
"2020-07-03",85,979,50000
"2020-05-19",46,0,114100
"2020-12-05",163,1001,145000
"2020-12-05",163,1001,145000
"2020-12-05",163,1001,145000
"2020-08-03",62,0,145000
"2020-08-03",62,0,145000
"2020-12-21",86,0,120500
"2020-06-12",152,735,510000
"2020-08-28",140,648,232600
"2020-12-11",62,0,84500
"2020-09-09",84,177,382000
"2020-04-30",98,4718,222500
"2020-04-30",98,4718,222500
"2020-04-30",98,4718,222500
"2020-04-30",98,4718,222500
"2020-04-30",98,4718,222500
"2020-11-20",116,505,440000
"2020-03-03",73,562,60000
"2020-08-28",51,0,75000
"2020-12-07",46,1392,74400
"2020-12-07",46,1392,74400
"2020-12-07",46,1392,74400
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-11-05",337,7792,290000
"2020-08-22",57,0,68000
"2020-11-30",53,1632,125000
"2020-11-30",53,1632,125000
"2020-11-30",53,1632,125000
"2020-11-30",53,1632,125000
"2020-11-30",53,1632,125000
"2020-11-30",53,1632,125000
"2020-05-25",45,0,160000
"2020-02-28",70,102,167550
"2020-08-25",100,500,345000
"2020-07-20",72,1000,130000
"2020-09-30",120,305,353000
"2020-08-27",76,257,1e+05
"2020-08-27",76,257,1e+05
"2020-08-27",76,257,1e+05
"2020-02-07",32,0,80000
"2020-07-29",52,0,231000
"2020-10-01",122,710,240000
"2020-02-06",71,0,280000
"2020-09-21",83,520,139000
"2020-10-19",82,951,360000
"2020-09-24",50,335,58000
"2020-09-24",50,335,58000
"2020-09-24",50,335,58000
"2020-07-07",148,5000,390000
"2020-10-23",178,663,139000
"2020-10-23",178,663,139000
"2020-10-02",160,1017,896185
"2020-10-02",160,1017,896185
"2020-10-02",160,1017,896185
"2020-10-02",160,1017,896185
"2020-06-03",59,0,135000
"2020-06-30",89,367,285000
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-04-10",100,25697,77333.34
"2020-10-23",84,0,403000
"2020-02-28",62,0,162000
"2020-06-05",163,863,480769
"2020-05-05",277,374445,525440
"2020-05-05",277,374445,525440
"2020-05-05",277,374445,525440
"2020-05-05",277,374445,525440
"2020-05-05",277,374445,525440
"2020-05-05",277,374445,525440
"2020-05-05",277,374445,525440
"2020-01-18",36,708,54000
"2020-01-18",36,708,54000
"2020-10-07",57,0,152000
"2020-04-30",117,639,127500
"2020-04-30",117,639,127500
"2020-04-30",117,639,127500
"2020-04-30",117,639,127500
"2020-05-29",150,334,395000
"2020-05-29",150,334,395000
"2020-05-29",150,334,395000
"2020-05-29",150,334,395000
"2020-09-30",151,23650,290000
"2020-01-24",116,631,2e+05
"2020-03-30",51,1664,70000
"2020-03-30",51,1664,70000
"2020-03-30",51,1664,70000
"2020-04-01",120,591,282000
"2020-11-26",175,7587,292000
"2020-11-26",175,7587,292000
"2020-08-28",140,706,330000
"2020-08-17",129,497,135000
"2020-01-17",65,9955,125000
"2020-01-17",65,9955,125000
"2020-01-17",65,9955,125000
"2020-01-17",65,9955,125000
"2020-11-13",83,0,245430
"2020-10-30",87,0,190000
"2020-08-18",85,253,171900
"2020-08-18",85,253,171900
"2020-08-18",85,253,171900
"2020-10-09",81,448,219000
"2020-12-09",180,738,470000
"2020-06-09",23,0,74160
"2020-06-09",23,0,74160
"2020-12-22",24,23,130000
"2020-06-22",300,8066,341668
"2020-05-11",80,1199,290000
"2020-05-11",80,1199,290000
"2020-09-17",94,1002,225000
"2020-03-12",109,507,160000
"2020-09-07",131,744,258000
"2020-09-30",104,1200,236300
"2020-08-20",72,1129,75000
"2020-08-20",72,1129,75000
"2020-10-30",127,5000,307000
"2020-10-30",127,5000,307000
"2020-10-30",127,5000,307000
"2020-07-23",25,0,95000
"2020-09-30",69,0,199800
"2020-06-08",29,0,90000
"2020-06-08",29,0,90000
"2020-04-24",100,531,183000
"2020-04-24",100,531,183000
"2020-11-09",71,0,211000
"2020-11-09",71,0,211000
"2020-11-09",71,0,211000
"2020-09-11",76,2563,180000
"2020-09-11",76,2563,180000
"2020-09-11",76,2563,180000
"2020-08-24",76,0,2e+05
"2020-08-24",76,0,2e+05
"2020-10-15",67,0,310000
"2020-10-15",67,0,310000
"2020-07-30",16,530,14000
"2020-10-23",64,0,155000
"2020-10-23",64,0,155000
"2020-09-18",98,350,250955
"2020-09-03",50,0,132840
"2020-09-03",50,0,132840
"2020-04-29",130,770,215000
"2020-07-11",38,0,127500
"2020-06-30",125,511,432040
"2020-05-15",94,516,252768
"2020-01-09",97,565,251000
"2020-01-13",139,0,315458
"2020-01-31",62,665,68000
"2020-09-25",44,0,198610
"2020-11-20",45,893,68860
"2020-12-09",69,568,124000
"2020-02-13",112,151,90000
"2020-02-13",112,151,90000
"2020-02-13",112,151,90000
"2020-11-09",66,0,177000
"2020-04-16",29,0,75500
"2020-06-23",105,0,132000
"2020-07-10",110,353,184000
"2020-05-25",37,0,78000
"2020-09-18",60,433,98000
"2020-09-18",60,433,98000
"2020-08-21",145,2130,195000
"2020-02-07",87,584,105000
"2020-02-07",87,584,105000
"2020-02-07",87,584,105000
"2020-07-07",64,0,172000
"2020-05-20",67,0,150000
"2020-05-20",67,0,150000
"2020-04-28",131,754,410000
"2020-08-27",84,1441,190000
"2020-08-27",84,1441,190000
"2020-10-16",152,431,375000
"2020-08-25",78,295,228000
"2020-11-10",35,0,80000
"2020-07-17",50,0,115000
"2020-01-15",66,0,115000
"2020-09-11",49,0,220000
"2020-09-11",49,0,220000
"2020-06-26",102,285,555000
"2020-01-21",82,0,237500
"2020-01-21",82,0,237500
"2020-07-03",64,3482,96500
"2020-07-03",64,3482,96500
"2020-07-03",64,3482,96500
"2020-07-03",64,3482,96500
"2020-07-03",64,3482,96500
"2020-05-13",70,0,210000
"2020-07-02",90,0,167000
"2020-01-22",111,267,420000
"2020-12-22",40,0,70000
"2020-06-03",188,900,515000
"2020-07-29",52,4265,41000
"2020-07-29",52,4265,41000
"2020-07-29",52,4265,41000
"2020-07-29",52,4265,41000
"2020-07-29",52,4265,41000
"2020-12-29",42,0,140000
"2020-08-24",89,298,340000
"2020-07-09",110,927,205000
"2020-07-09",110,927,205000
"2020-07-09",110,927,205000
"2020-07-09",110,927,205000
"2020-03-10",106,257,146000
"2020-03-02",72,0,295000
"2020-03-02",72,0,295000
"2020-01-17",226,1071,345000
"2020-12-30",44,0,104000
"2020-03-13",42,792,70000
"2020-03-13",42,792,70000
"2020-03-13",42,792,70000
"2020-02-25",166,746,402000
"2020-09-30",38,0,155000
"2020-05-06",112,4826,160000
"2020-05-06",112,4826,160000
"2020-05-06",112,4826,160000
"2020-05-06",112,4826,160000
"2020-06-29",192,930,605000
"2020-11-09",61,0,190000
"2020-10-20",93,156,235000
"2020-10-20",93,156,235000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-10-21",122,17266,195000
"2020-12-18",58,0,222280
"2020-01-20",68,143,125000
"2020-06-29",90,510,273500
"2020-06-29",90,510,273500
"2020-06-29",90,510,273500
"2020-06-29",90,510,273500
"2020-10-14",100,1853,138000
"2020-10-14",100,1853,138000
"2020-10-16",68,0,180000
"2020-12-17",87,2086,125000
"2020-12-17",87,2086,125000
"2020-09-16",105,1903,188000
"2020-09-16",105,1903,188000
"2020-09-16",105,1903,188000
"2020-11-27",70,9821,268000
"2020-07-21",126,0,194000
"2020-06-03",64,0,136000
"2020-08-27",110,660,286100
"2020-08-27",110,660,286100
"2020-12-17",160,1198,5e+05
"2020-05-11",97,430,220000
"2020-08-03",120,2318,360000
"2020-09-18",104,772,212000
"2020-08-04",72,180,4e+05
"2020-08-04",106,398,85000
"2020-08-04",106,398,85000
"2020-08-04",106,398,85000
"2020-08-04",106,398,85000
"2020-01-31",58,0,125000
"2020-04-03",25,0,110000
"2020-07-31",46,0,122393
"2020-07-31",46,0,122393
"2020-06-15",108,1260,233450
"2020-06-15",108,1260,233450
"2020-07-21",52,401,149000
"2020-11-23",104,403,90000
"2020-09-18",65,0,165000
"2020-10-12",56,62,105000
"2020-10-12",56,62,105000
"2020-10-30",171,519,356750
"2020-03-11",57,266,157000
"2020-09-17",77,0,280250
"2020-09-17",77,0,280250
"2020-11-23",95,274,140000
"2020-11-23",95,274,140000
"2020-11-23",94,486,210000
"2020-04-28",107,889,155000
"2020-04-10",39,0,99000
"2020-04-10",39,0,99000
"2020-04-10",39,0,99000
"2020-01-07",63,0,110000
"2020-01-07",63,0,110000
"2020-11-30",61,193,225000
"2020-12-18",68,0,176465
"2020-12-18",68,0,176465
"2020-10-09",41,0,165000
"2020-06-12",112,564,285000
"2020-08-26",45,0,139000
"2020-09-07",113,427,198000
"2020-10-09",65,0,259000
"2020-10-09",65,0,259000
"2020-11-17",82,0,163000
"2020-11-17",82,0,163000
"2020-11-16",36,121,177000
"2020-02-25",88,318,270000
"2020-07-10",70,0,208500
"2020-12-18",62,3105,135000
"2020-12-18",62,3105,135000
"2020-04-17",83,0,185000
"2020-05-14",188,1018,550000
"2020-07-31",138,425,260000
"2020-02-03",117,1915,230000
"2020-10-30",116,587,256690
"2020-09-15",60,0,93500
"2020-09-04",78,2712,95000
"2020-09-04",78,2712,95000
"2020-09-04",78,2712,95000
"2020-08-31",105,1013,382000
"2020-08-31",105,1013,382000
"2020-03-06",76,0,185000
"2020-01-15",50,855,30000
"2020-01-15",50,855,30000
"2020-01-15",50,855,30000
"2020-09-24",62,0,170000
"2020-06-10",133,1980,80000
"2020-06-10",133,1980,80000
"2020-09-23",145,1022,50000
"2020-09-23",145,1022,50000
"2020-08-17",118,543,236000
"2020-04-09",140,1240,120000
"2020-04-09",140,1240,120000
"2020-12-21",85,0,205900
"2020-12-21",85,0,205900
"2020-07-15",112,990,163000
"2020-12-07",58,0,139000
"2020-12-07",58,0,139000
"2020-12-23",80,585,195000
"2020-06-29",189,545,357000
"2020-09-21",142,5924,160000
"2020-09-21",142,5924,160000
"2020-10-12",136,540,460000
"2020-06-25",157,12575,5e+05
"2020-06-25",157,12575,5e+05
"2020-06-25",157,12575,5e+05
"2020-06-25",157,12575,5e+05
"2020-09-23",46,0,107350
"2020-06-02",109,0,250300
"2020-02-11",45,0,90000
"2020-12-30",118,1143,189000
"2020-12-30",118,1143,189000
"2020-03-03",25,0,95000
"2020-10-16",95,2920,150000
"2020-10-16",95,2920,150000
"2020-07-08",116,331,195000
"2020-10-06",130,12560,2e+05
"2020-11-24",157,3360,240000
"2020-03-27",80,1233,166000
"2020-03-27",80,1233,166000
"2020-10-23",122,384,340500
"2020-05-20",104,2399,1e+05
"2020-05-20",104,2399,1e+05
"2020-05-20",104,2399,1e+05
"2020-05-20",104,2399,1e+05
"2020-05-20",104,2399,1e+05
"2020-02-27",72,0,176000
"2020-11-13",115,176,393400
"2020-05-19",140,2645,228600
"2020-05-19",140,2645,228600
"2020-05-19",140,2645,228600
"2020-12-02",18,0,92000
"2020-10-19",172,2112,91200
"2020-11-27",78,617,160000
"2020-09-16",17,0,86000
"2020-06-02",25,0,104850
"2020-09-07",64,415,220000
"2020-09-04",125,463,240000
"2020-05-29",13,0,52000
"2020-05-22",66,0,260000
"2020-05-22",66,0,260000
"2020-05-26",42,0,87000
"2020-06-16",32,0,124000
"2020-12-23",35,6330,60000
"2020-12-23",35,6330,60000
"2020-12-23",35,6330,60000
"2020-12-23",35,6330,60000
"2020-12-23",35,6330,60000
"2020-02-28",68,134,145010
"2020-12-18",169,452,840000
"2020-03-02",132,368,248200
"2020-10-30",81,0,230000
"2020-06-22",69,0,120000
"2020-03-16",77,0,390000
"2020-09-28",86,0,2e+05
"2020-09-28",86,0,2e+05
"2020-01-10",45,0,105000
"2020-02-12",44,0,121000
"2020-12-23",69,0,238000
"2020-09-30",52,0,210000
"2020-09-30",52,0,210000
"2020-05-29",90,603,192000
"2020-09-04",29,0,150000
"2020-12-04",76,0,236000
"2020-12-04",76,0,236000
"2020-07-03",195,2010,312000
"2020-11-16",94,359,283400
